"id";"user_id";"music_id";"timestamp";"duration";"platform"
"H000140594";"U0000510";"S0005418";"2020/04/26 05:14:10";"00:01";"paper"
"H000142590";"U0000513";"S0004427";"2022/06/16 17:11:06";"00000000:01:33";"paper"
"H000140212";"U0000727";"S0006502";"2020/05/10 14:12:03";"00::04:30";"vinyl"
"H000141141";"U0000611";"S0002738";"2020/07/28 22:56:50";"00000:02:16";"vinyl"
"H000139668";"U0000698";"S0001260";"2019/03/26 06:51:08";"00000:03:17";"web"
"H000148280";"U0000913";"S0007423";"2018/06/17 13:53:44";"000415";"web"
"H000133101";"U0000395";"S0008375";"2022/12/08 08:06:23";"00000000:01:28";"vinyl"
"H000144499";"U0000498";"S0003988";"2023/08/31 12:17:32";"000245";"vinyl"
"H000144744";"U0000405";"S0008458";"2019/12/10 12:10:27";"00000000:04:21";"web"
"H000134338";"U0000959";"S0006583";"2022/01/09 14:39:03";"00::02:37";"web"
"H000142520";"U0000288";"S0006374";"2023/11/09 12:50:56";"000355";"vinyl"
"H000147641";"U0000259";"S0008020";"2023/10/13 20:38:42";"00:02";"vinyl"
"H000143563";"U0000596";"S0009322";"2019/06/24 14:03:36";"000430";"paper"
"H000148498";"U0000489";"S0004452";"2020/11/01 06:02:04";"00::02:50";"paper"
"H000140607";"U0000672";"S0002220";"2023/06/07 08:30:22";"00000000:04:52";"web"
"H000147514";"U0000461";"S0007999";"2023/05/15 20:22:31";"00000:04:38";"paper"
"H000136504";"U0000317";"S0001436";"2019/12/02 03:36:52";"00000000:04:53";"paper"
"H000136223";"U0000237";"S0006874";"2018/10/12 10:23:31";"00000:03:31";"vinyl"
"H000143830";"U0000581";"S0002714";"2018/11/28 00:29:29";"00000:02:35";"web"
"H000144174";"U0000346";"S0004712";"2022/10/31 23:45:29";"00:04";"paper"
"H000146981";"U0000322";"S0007790";"2024/04/24 05:41:34";"00000000:02:42";"vinyl"
"H000130238";"U0000024";"S0000861";"2020/05/21 21:17:15";"000320";"vinyl"
"H000134913";"U0000886";"S0001113";"2018/09/14 20:34:47";"00000:03:08";"paper"
"H000132239";"U0000133";"S0000341";"2019/06/22 23:17:51";"000230";"vinyl"
"H000142407";"U0000626";"S0009868";"2019/01/31 15:57:33";"00::02:24";"web"
"H000130787";"U0000914";"S0006252";"2023/06/22 21:31:27";"000333";"vinyl"
"H000138497";"U0000426";"S0002574";"2024/05/25 09:18:48";"00000000:04:30";"paper"
"H000145037";"U0000021";"S0004879";"2019/07/10 11:52:15";"00000:02:04";"web"
"H000138881";"U0000282";"S0005695";"2024/01/02 19:44:06";"00:03";"paper"
"H000147455";"U0000381";"S0004926";"2023/01/09 06:27:51";"000205";"paper"
"H000146653";"U0000985";"S0005715";"2020/04/24 23:11:23";"00:01";"web"
"H000143372";"U0000088";"S0005238";"2018/11/30 08:36:59";"00000000:04:09";"vinyl"
"H000142274";"U0000075";"S0007723";"2020/03/21 20:47:01";"00::01:38";"vinyl"
"H000132492";"U0000479";"S0001499";"2024/04/02 13:08:25";"00::03:38";"paper"
"H000132171";"U0000311";"S0005496";"2018/08/14 23:35:03";"000326";"vinyl"
"H000136574";"U0000932";"S0008452";"2023/08/23 02:53:32";"000121";"web"
"H000141414";"U0000805";"S0003237";"2022/02/17 20:33:51";"00000000:04:21";"web"
"H000140135";"U0000175";"S0008819";"2020/08/31 17:30:36";"00000:02:04";"paper"
"H000135069";"U0000905";"S0001542";"2024/01/28 08:23:41";"000211";"paper"
"H000140258";"U0000127";"S0009763";"2023/03/16 02:49:20";"00:04";"paper"
"H000138818";"U0000241";"S0005509";"2019/01/20 05:39:09";"000215";"web"
"H000142877";"U0000743";"S0009688";"2020/12/29 12:49:19";"00:02";"vinyl"
"H000135285";"U0000187";"S0004127";"2020/09/17 09:43:17";"00:02";"web"
"H000141187";"U0000558";"S0003366";"2018/09/01 15:29:52";"00:02";"paper"
"H000144481";"U0000673";"S0004105";"2022/11/08 11:14:42";"00000000:01:49";"vinyl"
"H000134344";"U0000789";"S0009715";"2019/05/21 02:38:01";"00000:03:30";"paper"
"H000143063";"U0000818";"S0003176";"2020/11/13 21:09:23";"00000:04:30";"web"
"H000138626";"U0000577";"S0008478";"2020/02/02 08:37:03";"00000:03:20";"vinyl"
"H000137380";"U0000423";"S0001694";"2023/09/14 16:57:00";"000306";"paper"
"H000131491";"U0000178";"S0001759";"2022/08/28 13:12:59";"00000000:04:00";"paper"
"H000145316";"U0000050";"S0008253";"2022/07/30 18:19:39";"00000000:02:46";"vinyl"
"H000146720";"U0000788";"S0009308";"2022/08/25 02:34:00";"00000:03:13";"vinyl"
"H000148020";"U0000082";"S0008371";"2023/08/06 06:20:15";"00000000:01:46";"paper"
"H000138468";"U0000095";"S0003887";"2019/03/13 17:03:39";"00000:03:16";"vinyl"
"H000143570";"U0000551";"S0008243";"2019/03/13 05:19:23";"00::04:08";"web"
"H000139843";"U0000795";"S0001618";"2020/03/07 21:15:24";"00000:01:35";"paper"
"H000148783";"U0000003";"S0001906";"2021/02/03 21:52:08";"00000000:03:27";"vinyl"
"H000143774";"U0000857";"S0005802";"2023/05/20 05:43:11";"00000000:03:15";"paper"
"H000139030";"U0000411";"S0006970";"2021/02/08 03:18:56";"00000000:02:43";"web"
"H000138065";"U0000588";"S0004934";"2024/08/21 23:46:58";"000345";"paper"
"H000132720";"U0000421";"S0007117";"2022/12/06 06:09:37";"00::01:46";"paper"
"H000148624";"U0000011";"S0007390";"2020/06/10 12:55:33";"00000000:03:55";"vinyl"
"H000145934";"U0000734";"S0007921";"2022/07/24 04:46:10";"00000:02:59";"web"
"H000135674";"U0000325";"S0007909";"2019/12/25 01:35:12";"00000:01:27";"paper"
"H000132214";"U0000194";"S0005033";"2023/08/15 21:02:29";"00000000:04:57";"paper"
"H000140211";"U0000487";"S0006191";"2020/04/14 09:09:55";"00000000:04:20";"paper"
"H000139903";"U0000806";"S0000941";"2021/02/28 02:39:56";"000418";"vinyl"
"H000147123";"U0000765";"S0007135";"2024/02/16 23:11:40";"00000000:04:04";"paper"
"H000130349";"U0000605";"S0003798";"2023/09/18 18:56:32";"00:03";"web"
"H000147567";"U0000483";"S0005594";"2021/10/07 14:34:55";"000217";"web"
"H000139241";"U0000757";"S0009711";"2023/07/05 17:42:47";"000229";"vinyl"
"H000138006";"U0000446";"S0009455";"2021/04/07 10:40:16";"00:01";"vinyl"
"H000133572";"U0000124";"S0005585";"2020/12/26 08:21:45";"000332";"paper"
"H000149462";"U0000055";"S0009186";"2021/06/21 11:04:32";"00000000:01:49";"web"
"H000144796";"U0000305";"S0008796";"2019/12/11 02:18:42";"00::03:45";"web"
"H000141782";"U0000510";"S0008139";"2024/05/29 12:09:00";"000219";"web"
"H000130746";"U0000978";"S0008450";"2020/09/14 12:18:07";"00000:03:44";"paper"
"H000137839";"U0000532";"S0003645";"2020/08/17 19:14:27";"00:04";"paper"
"H000149134";"U0000482";"S0006761";"2024/08/15 02:32:01";"00000:01:24";"paper"
"H000135668";"U0000458";"S0007092";"2022/08/14 19:46:53";"00000:04:29";"web"
"H000142672";"U0000562";"S0000018";"2019/09/15 06:20:29";"00:04";"web"
"H000144289";"U0000231";"S0005680";"2023/06/21 02:22:06";"000348";"paper"
"H000130943";"U0000805";"S0008372";"2020/04/22 06:38:41";"00:04";"web"
"H000144549";"U0000492";"S0004657";"2019/03/06 03:37:26";"00000:01:49";"paper"
"H000133379";"U0000519";"S0009146";"2023/12/11 18:42:56";"00000:02:10";"paper"
"H000144250";"U0000386";"S0001978";"2019/04/14 10:37:11";"00::02:43";"paper"
"H000139698";"U0000131";"S0002957";"2022/10/17 05:18:39";"000141";"vinyl"
"H000139729";"U0000443";"S0009208";"2019/08/10 05:36:46";"00::04:13";"vinyl"
"H000131672";"U0000341";"S0000227";"2021/03/26 15:14:44";"000123";"vinyl"
"H000146022";"U0000346";"S0009264";"2019/01/20 05:35:33";"00:04";"web"
"H000141033";"U0000550";"S0007476";"2024/03/23 21:55:02";"00:01";"web"
"H000131962";"U0000429";"S0004721";"2018/06/14 05:27:39";"00::04:53";"vinyl"
"H000134263";"U0000377";"S0008554";"2021/09/17 08:04:42";"00000:04:31";"vinyl"
"H000142562";"U0000538";"S0002133";"2021/06/22 08:43:45";"00000:03:53";"vinyl"
"H000131175";"U0000022";"S0001861";"2024/01/30 07:15:11";"00000:03:33";"vinyl"
"H000145633";"U0000005";"S0000045";"2024/05/18 06:46:11";"000236";"paper"
"H000141302";"U0000223";"S0008508";"2021/10/16 11:58:54";"000259";"paper"
"H000134250";"U0000101";"S0007698";"2022/11/14 22:30:59";"000424";"vinyl"
"H000141802";"U0000677";"S0004210";"2020/09/08 19:48:13";"00::03:02";"paper"
"H000147379";"U0000145";"S0004278";"2024/08/22 13:45:19";"00000:02:30";"web"
"H000135464";"U0000797";"S0005834";"2023/06/10 21:01:06";"00000000:02:20";"paper"
"H000132674";"U0000680";"S0008386";"2023/02/09 18:45:08";"00000000:03:32";"vinyl"
"H000136526";"U0000329";"S0007977";"2022/01/17 10:08:19";"000153";"paper"
"H000138507";"U0000550";"S0004067";"2021/01/30 04:50:08";"00000:04:23";"paper"
"H000141813";"U0000376";"S0000553";"2019/06/17 15:58:32";"000418";"vinyl"
"H000134414";"U0000129";"S0001650";"2024/05/04 20:57:02";"00::03:58";"web"
"H000136036";"U0000082";"S0001540";"2022/04/18 14:40:17";"00::03:57";"vinyl"
"H000137474";"U0000779";"S0003034";"2019/06/10 16:07:13";"00:04";"vinyl"
"H000136748";"U0000531";"S0008853";"2020/04/17 23:32:44";"00:03";"vinyl"
"H000134752";"U0000088";"S0003646";"2019/10/23 18:30:56";"000252";"paper"
"H000131981";"U0000034";"S0003566";"2019/07/23 18:01:05";"00::04:31";"vinyl"
"H000141963";"U0000252";"S0005471";"2018/12/31 10:12:50";"000242";"vinyl"
"H000143085";"U0000065";"S0004983";"2020/01/04 05:38:15";"00000:01:49";"paper"
"H000139292";"U0000841";"S0003718";"2023/04/18 13:37:04";"000448";"vinyl"
"H000141588";"U0000722";"S0000733";"2019/08/04 10:50:10";"00::04:24";"web"
"H000136025";"U0000371";"S0007088";"2019/02/23 06:02:45";"00000:04:56";"paper"
"H000141719";"U0000144";"S0006163";"2020/09/07 03:20:31";"000402";"paper"
"H000138999";"U0000349";"S0000656";"2023/05/22 06:04:23";"00:01";"vinyl"
"H000130490";"U0000972";"S0007124";"2021/06/23 01:12:40";"00000:02:58";"vinyl"
"H000136624";"U0000792";"S0005760";"2021/07/13 09:40:08";"00000000:03:36";"vinyl"
"H000148106";"U0000527";"S0006087";"2022/01/14 00:59:55";"00000000:04:01";"web"
"H000134650";"U0000464";"S0009218";"2023/03/16 19:23:00";"00::03:23";"web"
"H000148103";"U0000556";"S0009674";"2024/08/30 01:50:07";"00000000:04:01";"web"
"H000146187";"U0000453";"S0005826";"2024/02/01 10:46:43";"00000:03:19";"paper"
"H000144776";"U0000717";"S0007553";"2023/04/23 12:04:44";"00:02";"web"
"H000131993";"U0000802";"S0001321";"2020/09/27 19:33:24";"00:03";"web"
"H000140581";"U0000683";"S0004187";"2018/07/30 00:19:05";"00000000:03:52";"vinyl"
"H000134616";"U0000472";"S0005267";"2019/01/06 13:45:14";"00000:03:41";"vinyl"
"H000141015";"U0000430";"S0009340";"2021/12/14 23:06:09";"00000:04:18";"vinyl"
"H000146945";"U0000890";"S0001560";"2019/07/08 22:28:36";"00:04";"paper"
"H000136017";"U0000414";"S0001834";"2019/11/13 05:15:24";"00000000:04:13";"web"
"H000147716";"U0000821";"S0003263";"2023/02/19 22:41:56";"00000000:02:52";"web"
"H000136414";"U0000936";"S0009494";"2024/06/16 14:54:37";"00::03:49";"vinyl"
"H000134226";"U0000688";"S0000510";"2022/04/19 20:07:39";"00000:01:59";"web"
"H000146341";"U0000715";"S0001961";"2023/04/28 17:06:00";"00000:03:21";"vinyl"
"H000135931";"U0000408";"S0000056";"2018/07/11 22:35:03";"00000:04:51";"paper"
"H000136250";"U0000369";"S0008263";"2019/01/11 23:44:07";"000145";"web"
"H000144337";"U0000141";"S0007202";"2022/01/26 16:23:54";"00000:04:01";"paper"
"H000145265";"U0000361";"S0007211";"2020/11/16 02:35:52";"00:02";"vinyl"
"H000131547";"U0000820";"S0006370";"2024/04/21 13:04:10";"00::04:32";"vinyl"
"H000131562";"U0000496";"S0004483";"2018/12/15 14:58:50";"00000:04:22";"paper"
"H000144962";"U0000094";"S0004820";"2022/12/27 02:37:12";"00000:01:49";"paper"
"H000147363";"U0000160";"S0000630";"2023/05/16 20:11:33";"00000:04:19";"vinyl"
"H000133908";"U0000378";"S0002428";"2024/05/15 10:24:05";"00:03";"web"
"H000135476";"U0000855";"S0003227";"2022/02/21 16:57:47";"00::01:40";"paper"
"H000138885";"U0000893";"S0003517";"2023/01/03 22:43:03";"000434";"vinyl"
"H000131529";"U0000018";"S0006878";"2023/01/31 05:44:13";"000442";"web"
"H000147206";"U0000344";"S0009659";"2023/09/07 05:52:02";"00::04:42";"paper"
"H000144779";"U0000003";"S0003314";"2021/11/24 01:18:40";"000437";"paper"
"H000139672";"U0000160";"S0006539";"2021/09/29 11:31:12";"000343";"vinyl"
"H000130246";"U0000992";"S0005928";"2024/07/11 00:18:00";"00000:02:16";"vinyl"
"H000147691";"U0000157";"S0008826";"2023/02/17 17:12:03";"000318";"web"
"H000142786";"U0000009";"S0008483";"2018/09/02 13:17:47";"00::02:57";"web"
"H000130027";"U0000444";"S0005415";"2019/04/30 09:22:07";"00000:02:40";"web"
"H000135116";"U0000271";"S0001974";"2023/04/26 20:48:44";"00000000:01:50";"web"
"H000131131";"U0000152";"S0008480";"2018/12/07 19:29:56";"00::01:55";"paper"
"H000145185";"U0000871";"S0004746";"2023/08/08 19:39:07";"00000:01:25";"web"
"H000134488";"U0000490";"S0005034";"2021/10/05 15:09:31";"00::03:59";"vinyl"
"H000147231";"U0000030";"S0000555";"2019/12/16 09:35:34";"00:04";"vinyl"
"H000136661";"U0000400";"S0000695";"2021/09/10 15:59:34";"00000000:04:55";"vinyl"
"H000141110";"U0000813";"S0000499";"2019/07/11 09:27:41";"00000:02:41";"vinyl"
"H000135345";"U0000853";"S0006987";"2019/01/10 07:13:38";"00000:01:20";"vinyl"
"H000132340";"U0000966";"S0006697";"2018/09/21 19:02:02";"00000000:02:03";"vinyl"
"H000145635";"U0000418";"S0005123";"2024/04/20 16:14:55";"00::03:47";"web"
"H000147801";"U0000644";"S0002273";"2021/05/23 23:27:16";"00::02:53";"paper"
"H000144986";"U0000603";"S0006609";"2023/03/07 10:41:25";"00:02";"web"
"H000134392";"U0000864";"S0007408";"2019/02/25 22:33:38";"00:03";"paper"
"H000140315";"U0000089";"S0009270";"2019/06/26 03:40:39";"00::02:10";"web"
"H000146049";"U0000103";"S0002096";"2022/05/22 00:14:12";"00::04:53";"web"
"H000147911";"U0000864";"S0002321";"2023/07/19 11:17:32";"00000000:02:37";"paper"
"H000141478";"U0000546";"S0001199";"2020/04/01 07:09:46";"00:02";"web"
"H000135241";"U0000338";"S0008500";"2021/01/06 21:52:30";"000300";"paper"
"H000143865";"U0000657";"S0002894";"2023/01/14 12:26:28";"00:04";"vinyl"
"H000139407";"U0000609";"S0009020";"2021/03/16 15:02:46";"00:01";"vinyl"
"H000134959";"U0000279";"S0005498";"2024/03/22 14:24:03";"00::01:48";"paper"
"H000141946";"U0000784";"S0002698";"2022/07/16 15:30:58";"00:03";"web"
"H000145203";"U0000265";"S0000496";"2019/06/21 06:07:48";"00:02";"vinyl"
"H000131202";"U0000549";"S0000159";"2024/01/18 13:09:29";"00::03:29";"paper"
"H000142219";"U0000702";"S0003574";"2023/12/21 02:58:15";"00000000:04:37";"web"
"H000141699";"U0000994";"S0008315";"2020/11/23 12:53:23";"00000000:03:32";"paper"
"H000136363";"U0000806";"S0009868";"2019/05/26 19:44:02";"00::02:48";"paper"
"H000147923";"U0000345";"S0000302";"2018/07/27 12:25:11";"00:02";"paper"
"H000141483";"U0000334";"S0009263";"2024/03/23 00:54:30";"00000000:02:31";"vinyl"
"H000144299";"U0000966";"S0004834";"2020/02/27 07:40:04";"00000000:03:42";"web"
"H000140366";"U0000009";"S0001831";"2024/01/01 15:39:12";"00000000:03:49";"web"
"H000140897";"U0000485";"S0006694";"2021/01/05 16:10:16";"00000:03:49";"web"
"H000147349";"U0000541";"S0003398";"2021/11/22 05:22:38";"00:01";"web"
"H000136933";"U0000202";"S0007684";"2020/04/06 13:46:22";"00000000:02:02";"paper"
"H000139987";"U0000725";"S0000638";"2022/03/12 13:19:08";"000241";"paper"
"H000146966";"U0000366";"S0004724";"2024/05/14 06:46:09";"00:01";"paper"
"H000144447";"U0000803";"S0005447";"2024/08/18 09:14:47";"00::03:43";"paper"
"H000133489";"U0000759";"S0006472";"2021/01/08 07:38:11";"00::02:37";"vinyl"
"H000133467";"U0000577";"S0007006";"2022/01/26 19:33:57";"00::03:52";"paper"
"H000139454";"U0000272";"S0005844";"2024/08/24 05:48:55";"00:03";"vinyl"
"H000136235";"U0000032";"S0009636";"2019/02/22 07:12:08";"00000000:03:07";"paper"
"H000149368";"U0000256";"S0003692";"2022/01/21 23:23:37";"00::02:38";"vinyl"
"H000132902";"U0000682";"S0000563";"2022/06/22 01:51:17";"00000:04:41";"vinyl"
"H000137510";"U0000843";"S0009149";"2018/12/07 04:51:17";"00:04";"vinyl"
"H000133311";"U0000701";"S0009374";"2022/07/19 13:40:10";"00::03:45";"vinyl"
"H000134021";"U0000824";"S0008041";"2021/04/03 11:22:47";"00::02:45";"web"
"H000141543";"U0000934";"S0005746";"2022/10/16 02:16:40";"00000000:02:41";"vinyl"
"H000139377";"U0000616";"S0000483";"2018/12/26 21:29:54";"00000:01:34";"paper"
"H000136964";"U0000542";"S0001459";"2018/06/17 18:46:26";"00000:04:36";"web"
"H000131985";"U0000575";"S0002631";"2018/09/22 10:23:44";"000418";"web"
"H000130497";"U0000607";"S0003158";"2023/04/08 00:44:04";"00::02:04";"vinyl"
"H000149242";"U0000195";"S0001148";"2024/07/21 10:32:32";"00:01";"web"
"H000132107";"U0000061";"S0000361";"2021/11/02 01:04:43";"00::01:26";"web"
"H000146780";"U0000567";"S0002445";"2021/04/06 17:51:22";"000131";"web"
"H000148057";"U0000207";"S0004974";"2020/01/30 04:05:29";"00:04";"vinyl"
"H000135662";"U0000008";"S0001408";"2021/12/07 11:29:13";"00000000:04:02";"web"
"H000134276";"U0000942";"S0005052";"2024/08/29 04:38:41";"00::03:22";"vinyl"
"H000136889";"U0000667";"S0001585";"2023/08/27 10:10:27";"00000:01:57";"paper"
"H000145970";"U0000049";"S0001589";"2021/11/24 16:05:23";"00:02";"web"
"H000140244";"U0000448";"S0002681";"2020/12/24 16:30:53";"00:02";"paper"
"H000133402";"U0000327";"S0004435";"2022/01/31 02:08:53";"00000000:03:24";"vinyl"
"H000140028";"U0000465";"S0000024";"2020/09/08 10:52:13";"00:03";"web"
"H000141674";"U0000942";"S0006392";"2019/03/30 10:46:23";"00::03:45";"vinyl"
"H000148016";"U0000286";"S0002218";"2023/07/19 18:19:08";"00000000:04:50";"web"
"H000132032";"U0000712";"S0001971";"2023/07/03 03:46:37";"00::04:52";"vinyl"
"H000131926";"U0000099";"S0000923";"2023/06/24 16:11:38";"00::03:24";"vinyl"
"H000139691";"U0000215";"S0007935";"2019/11/15 16:52:14";"00:01";"web"
"H000138449";"U0000075";"S0000475";"2020/09/04 21:28:37";"000145";"vinyl"
"H000148289";"U0000055";"S0003314";"2022/05/24 07:38:48";"00:03";"vinyl"
"H000145072";"U0000723";"S0002980";"2023/02/01 14:26:16";"00:01";"web"
"H000141196";"U0000402";"S0006131";"2024/08/01 04:44:35";"000339";"paper"
"H000136089";"U0000504";"S0000290";"2020/11/30 19:00:24";"000129";"web"
"H000134004";"U0000574";"S0000537";"2023/08/26 02:38:30";"00:03";"paper"
"H000137466";"U0000857";"S0002259";"2020/07/11 12:23:39";"00::03:29";"vinyl"
"H000140477";"U0000668";"S0002206";"2024/08/21 20:04:57";"00000000:04:34";"vinyl"
"H000145914";"U0000492";"S0006137";"2020/04/05 00:38:18";"00::01:32";"paper"
"H000142688";"U0000248";"S0004953";"2024/03/05 20:23:49";"00::04:16";"web"
"H000141614";"U0000355";"S0004832";"2022/06/01 16:37:23";"00:03";"web"
"H000139573";"U0000127";"S0000956";"2022/12/06 22:30:32";"00::01:24";"web"
"H000149218";"U0000846";"S0008694";"2023/03/03 08:37:01";"00:04";"vinyl"
"H000146203";"U0000848";"S0000660";"2019/09/16 05:55:16";"00:04";"vinyl"
"H000142087";"U0000619";"S0007061";"2021/03/11 07:18:45";"00000:04:09";"vinyl"
"H000132574";"U0000986";"S0002853";"2020/05/27 01:39:25";"00::03:57";"web"
"H000131004";"U0000058";"S0006313";"2020/12/19 09:03:34";"00::04:16";"web"
"H000137109";"U0000730";"S0001834";"2020/05/21 03:18:27";"00::04:05";"paper"
"H000135365";"U0000398";"S0000330";"2021/05/01 20:51:15";"00000000:02:05";"web"
"H000137697";"U0000270";"S0002647";"2019/10/08 19:58:28";"00:02";"web"
"H000131062";"U0000419";"S0002039";"2024/01/05 19:17:02";"000305";"paper"
"H000146260";"U0000892";"S0008147";"2021/12/28 11:07:24";"00::01:42";"paper"
"H000144538";"U0000408";"S0005756";"2018/10/02 04:34:54";"00:01";"vinyl"
"H000140710";"U0000246";"S0008239";"2018/09/12 14:38:22";"00000000:02:47";"vinyl"
"H000144070";"U0000358";"S0007799";"2024/08/07 02:59:26";"00000:03:31";"paper"
"H000148510";"U0000849";"S0001474";"2020/08/08 01:45:55";"00:04";"web"
"H000136496";"U0000267";"S0000271";"2023/09/17 13:26:37";"00::04:25";"paper"
"H000134390";"U0000793";"S0002481";"2020/12/19 05:01:40";"000310";"vinyl"
"H000146842";"U0000840";"S0007750";"2018/11/06 14:22:51";"00::01:29";"paper"
"H000141844";"U0000459";"S0004831";"2018/07/24 06:59:25";"00::04:55";"web"
"H000138105";"U0000078";"S0004328";"2020/05/11 10:52:09";"00:02";"web"
"H000147576";"U0000409";"S0008160";"2020/02/07 09:20:53";"00:01";"paper"
"H000145433";"U0000707";"S0002273";"2021/08/07 16:34:57";"00:01";"paper"
"H000136061";"U0000385";"S0001859";"2021/03/07 06:02:48";"00000:04:03";"web"
"H000148353";"U0000861";"S0002386";"2024/08/27 10:07:01";"00:01";"web"
"H000136785";"U0000166";"S0008366";"2018/06/02 09:44:49";"00000000:04:12";"paper"
"H000138259";"U0000742";"S0002522";"2018/11/19 11:05:09";"000456";"vinyl"
"H000140515";"U0000562";"S0003913";"2022/04/18 03:18:43";"00::03:47";"web"
"H000131682";"U0000870";"S0007368";"2022/08/23 12:42:01";"00:04";"web"
"H000135790";"U0000761";"S0001728";"2022/06/19 13:45:51";"00000000:03:37";"vinyl"
"H000142255";"U0000638";"S0008755";"2018/10/17 16:19:43";"00:04";"vinyl"
"H000138393";"U0000691";"S0002946";"2020/07/13 20:58:45";"000357";"paper"
"H000137620";"U0000763";"S0007040";"2018/06/08 12:03:58";"000230";"web"
"H000149495";"U0000026";"S0005726";"2019/01/24 10:25:00";"00::03:55";"paper"
"H000144207";"U0000214";"S0004247";"2022/10/16 17:10:10";"000453";"paper"
"H000147243";"U0000348";"S0003491";"2020/05/04 03:16:49";"000132";"web"
"H000147200";"U0000986";"S0000378";"2022/08/07 13:07:38";"000216";"web"
"H000143943";"U0000285";"S0008471";"2023/11/12 17:04:29";"00000000:04:22";"vinyl"
"H000145109";"U0000648";"S0006925";"2022/06/19 03:31:48";"00000:01:26";"paper"
"H000139207";"U0000552";"S0000089";"2021/07/19 10:42:04";"00:01";"paper"
"H000139761";"U0000857";"S0000881";"2020/08/31 19:04:23";"00000000:03:55";"paper"
